id,sample,utr5_length,cds_length,utr3_length,total_length,utr5_gc_content,cds_gc_content,utr3_gc_content,ribonn_te,utrlm_mrl,utrlm_te,utrlm_el,rnafold_mfe,rnafold_mfe_per_nt
NM_001172956.1,sample_5,24,279,12,315,0.4166666666666667,0.5053763440860215,0.5833333333333334,1.5794901,7.825571060180664,-0.0773100033402443,4.267115592956543,-93.5999984741211,-0.2971428522987971
NM_001172956.1,sample_6,45,279,0,324,0.4222222222222222,0.5053763440860215,0.0,1.586199,8.10106372833252,-0.1881945133209228,3.718128204345703,-97.8000030517578,-0.3018518612708574
NM_001172956.1,sample_7,33,279,9,321,0.4242424242424242,0.5053763440860215,0.5555555555555556,1.5709695,4.9022536277771,-1.4162380695343018,2.7298033237457275,-101.5999984741211,-0.3165108986732744
NM_001304353.2,gt,152,219,151,522,0.6644736842105263,0.6118721461187214,0.5629139072847682,0.8264797,5.281448841094971,-0.4888006150722503,2.733604431152344,-207.1999969482422,-0.3969348600541038
NM_001304353.2,sample_0,405,219,0,624,0.1481481481481481,0.6118721461187214,0.0,1.263053,7.379774570465088,-0.6849367022514343,3.221187114715576,-98.0999984741211,-0.1572115360162197
NM_001304353.2,sample_1,405,219,0,624,0.4814814814814814,0.6118721461187214,0.0,1.6078769,6.8946733474731445,-0.2920650541782379,2.9110991954803467,-150.6699981689453,-0.2414583303989508
NM_001304353.2,sample_2,66,219,0,285,0.4848484848484848,0.6118721461187214,0.0,1.5808194,4.881616592407227,-0.4507685303688049,3.333073377609253,-99.1999969482422,-0.3480701647306743
NM_001304353.2,sample_3,12,219,0,231,0.25,0.6118721461187214,0.0,1.5353959,7.945245742797852,-0.9908342361450196,2.503941535949707,-81.0999984741211,-0.3510822444767147
NM_001304353.2,sample_4,405,219,0,624,0.1604938271604938,0.6118721461187214,0.0,1.2359729,7.402856826782227,-0.7123380899429321,3.268261432647705,-106.0999984741211,-0.1700320488367325
NM_001304353.2,sample_5,405,219,0,624,0.2864197530864197,0.6118721461187214,0.0,1.519275,7.387675762176514,-0.8608603477478027,2.8940930366516113,-130.39999389648438,-0.2089743491930839
NM_001304353.2,sample_6,405,219,0,624,0.4320987654320987,0.6118721461187214,0.0,1.5864102,7.0994791984558105,-0.4328438639640808,2.872950315475464,-197.8000030517578,-0.316987184377817
NM_001304353.2,sample_7,321,219,81,621,0.4392523364485981,0.6118721461187214,0.3580246913580246,1.657955,7.204470157623291,-0.542066216468811,2.975430965423584,-175.0,-0.2818035426731078
NM_001388305.1,gt,161,270,82,513,0.4968944099378882,0.4518518518518518,0.3414634146341463,0.9071379,5.887686252593994,-0.3859528303146362,2.9967000484466553,-140.3000030517578,-0.2734892847012823
NM_001388305.1,sample_0,3,270,39,312,0.3333333333333333,0.4518518518518518,0.5641025641025641,1.2152686,7.78992223739624,-0.4558481574058532,3.2587661743164062,-92.3000030517578,-0.2958333431146083
NM_001388305.1,sample_1,39,270,0,309,0.5384615384615384,0.4518518518518518,0.0,1.3505291,7.723923683166504,-0.2728758454322815,3.3469531536102295,-77.5,-0.2508090614886731
NM_001388305.1,sample_2,57,270,0,327,0.4210526315789473,0.4518518518518518,0.0,1.3934354,7.430082321166992,-0.1437054127454757,3.4526290893554688,-79.4000015258789,-0.2428134603237887
NM_001388305.1,sample_3,3,270,57,330,0.3333333333333333,0.4518518518518518,0.5087719298245614,1.1658639,7.78992223739624,-0.4558481574058532,3.2587661743164062,-98.6999969482422,-0.2990908998431581
NM_001388305.1,sample_4,12,270,30,312,0.5833333333333334,0.4518518518518518,0.5,1.2258373,7.481815338134766,-0.4286934733390808,2.984501600265503,-81.9000015258789,-0.2625000048906375
NM_001388305.1,sample_5,3,270,60,333,0.3333333333333333,0.4518518518518518,0.4333333333333333,1.1913499,7.78992223739624,-0.4558481574058532,3.2587661743164062,-90.9000015258789,-0.2729729775551919
NM_001388305.1,sample_6,54,270,0,324,0.5370370370370371,0.4518518518518518,0.0,1.3939816,7.271365642547607,-0.1415447890758514,2.9564008712768555,-75.19999694824219,-0.2320987560130931
NM_001388305.1,sample_7,48,270,0,318,0.4375,0.4518518518518518,0.0,1.3469337,6.908904552459717,-0.4655610620975494,3.4210751056671143,-75.80000305175781,-0.2383647894709365
NM_001397349.2,gt,12,354,157,523,0.5833333333333334,0.556497175141243,0.5222929936305732,0.87142503,7.214493274688721,-0.8761783838272095,3.293645143508911,-175.5,-0.3355640535372849
NM_001397349.2,sample_0,6,354,0,360,0.5,0.556497175141243,0.0,1.0060443,7.666595458984375,-0.6095495223999023,2.512974262237549,-116.3000030517578,-0.3230555640326606
NM_001397349.2,sample_1,3,354,0,357,0.6666666666666666,0.556497175141243,0.0,0.9496251,7.577668190002441,-0.6500027179718018,3.6155834197998047,-114.5999984741211,-0.3210083990871739
NM_001397349.2,sample_2,6,354,0,360,0.5,0.556497175141243,0.0,0.9981705,7.675356864929199,-0.7359887361526489,2.615291118621826,-117.0999984741211,-0.3252777735392252
NM_001397349.2,sample_3,3,354,0,357,0.6666666666666666,0.556497175141243,0.0,0.9496251,7.577668190002441,-0.6500027179718018,3.6155834197998047,-114.5999984741211,-0.3210083990871739
NM_001397349.2,sample_4,6,354,0,360,0.6666666666666666,0.556497175141243,0.0,0.9813475,7.345011234283447,-0.693589448928833,3.0923116207122803,-116.8000030517578,-0.3244444529215495
NM_001397349.2,sample_5,12,354,0,366,0.5,0.556497175141243,0.0,1.0286881,7.693262100219727,-0.7414839863777161,3.000317096710205,-117.0999984741211,-0.3199453510221888
NM_001397349.2,sample_6,3,354,0,357,0.6666666666666666,0.556497175141243,0.0,0.9496251,7.5776686668396,-0.6500030755996704,3.6155834197998047,-114.5999984741211,-0.3210083990871739
NM_001397349.2,sample_7,6,354,0,360,0.6666666666666666,0.556497175141243,0.0,0.9813475,7.345010757446289,-0.6935893297195435,3.0923116207122803,-116.8000030517578,-0.3244444529215495
NM_001423820.1,gt,42,384,160,586,0.3333333333333333,0.5651041666666666,0.30625,1.673093,8.100045204162598,0.2042499482631683,3.166569948196411,-180.8999938964844,-0.3087030612567992
NM_001423820.1,sample_0,129,384,0,513,0.3875968992248062,0.5651041666666666,0.0,1.6689807,5.201200008392334,-0.2045042067766189,3.108315706253052,-174.60000610351562,-0.3403508890906737
NM_001423820.1,sample_1,69,384,12,465,0.4057971014492754,0.5651041666666666,0.1666666666666666,1.671095,7.953490257263184,0.043958406895399,3.493704319000244,-159.8000030517578,-0.3436559205414146
NM_001423820.1,sample_2,12,384,27,423,0.25,0.5651041666666666,0.4814814814814814,1.6637845,7.858314990997315,-0.3574894666671753,3.1631059646606445,-149.0,-0.3522458628841607
NM_001423820.1,sample_3,15,384,0,399,0.5333333333333333,0.5651041666666666,0.0,1.6581107,7.602380275726318,-0.0958091914653778,3.5635528564453125,-141.89999389648438,-0.3556390824473293
NM_001423820.1,sample_4,9,384,45,438,0.6666666666666666,0.5651041666666666,0.3555555555555555,1.668706,7.212925910949707,0.0245239287614822,4.701830863952637,-149.89999389648438,-0.3422374289874072
NM_001423820.1,sample_5,15,384,39,438,0.4,0.5651041666666666,0.4102564102564102,1.6685102,7.977165699005127,-0.0997171252965927,3.3902831077575684,-156.60000610351562,-0.3575342605103096
NM_001423820.1,sample_6,42,384,0,426,0.2619047619047619,0.5651041666666666,0.0,1.6635587,8.302200317382812,-0.6152812242507935,2.71101450920105,-146.0,-0.3427230046948357
NM_001423820.1,sample_7,36,384,0,420,0.4722222222222222,0.5651041666666666,0.0,1.6653608,4.84080696105957,-0.7845613360404968,2.992706775665283,-154.3000030517578,-0.3673809596470424
NM_001433427.1,gt,22,471,121,614,0.6818181818181818,0.5626326963906582,0.4214876033057851,1.4311454,6.9214067459106445,-0.2038815319538116,2.848471403121948,-193.3999938964844,-0.3149837034144697
NM_001433427.1,sample_0,3,471,0,474,0.3333333333333333,0.5626326963906582,0.0,1.5415565,7.554437637329102,-0.6605967283248901,3.2691943645477295,-157.6999969482422,-0.3327004155026206
NM_001433427.1,sample_1,3,471,0,474,0.3333333333333333,0.5626326963906582,0.0,1.5415565,7.554437637329102,-0.6605967283248901,3.2691943645477295,-157.6999969482422,-0.3327004155026206
NM_001433427.1,sample_2,3,471,0,474,0.3333333333333333,0.5626326963906582,0.0,1.5415565,7.554437637329102,-0.6605966687202454,3.2691941261291504,-157.6999969482422,-0.3327004155026206
NM_001433427.1,sample_3,3,471,0,474,0.3333333333333333,0.5626326963906582,0.0,1.5415565,7.554437637329102,-0.6605966687202454,3.2691941261291504,-157.6999969482422,-0.3327004155026206
NM_001433427.1,sample_4,3,471,0,474,0.3333333333333333,0.5626326963906582,0.0,1.531888,7.802729606628418,-0.5129064321517944,3.095410108566284,-157.6999969482422,-0.3327004155026206
NM_001433427.1,sample_5,3,471,0,474,0.3333333333333333,0.5626326963906582,0.0,1.531888,7.802729606628418,-0.5129064321517944,3.095410108566284,-157.6999969482422,-0.3327004155026206
NM_001433427.1,sample_6,3,471,0,474,0.3333333333333333,0.5626326963906582,0.0,1.5415565,7.554437637329102,-0.6605967283248901,3.2691943645477295,-157.6999969482422,-0.3327004155026206
NM_001433427.1,sample_7,3,471,0,474,0.3333333333333333,0.5626326963906582,0.0,1.5415565,7.554437637329102,-0.6605967283248901,3.2691943645477295,-157.6999969482422,-0.3327004155026206
NM_010405.5,gt,64,429,104,597,0.609375,0.5524475524475524,0.5288461538461539,1.5434977,7.198162078857422,0.2319420874118805,2.7271997928619385,-176.60000610351562,-0.295812405533527
NM_010405.5,sample_0,36,429,0,465,0.1944444444444444,0.5524475524475524,0.0,1.5446126,7.261234283447266,-1.3323001861572266,2.891655683517456,-143.6999969482422,-0.3090322515015961
NM_010405.5,sample_1,18,429,0,447,0.1666666666666666,0.5524475524475524,0.0,1.5540797,8.089240074157715,-1.149571657180786,3.040217876434326,-143.60000610351562,-0.321252810074979
NM_010405.5,sample_2,39,429,0,468,0.1538461538461538,0.5524475524475524,0.0,1.5595092,7.794761180877685,-0.5966050028800964,3.174833059310913,-143.8000030517578,-0.3072649637858073
NM_010405.5,sample_3,27,429,0,456,0.1111111111111111,0.5524475524475524,0.0,1.5450071,8.067684173583984,-1.1053919792175293,3.1723265647888184,-144.39999389648438,-0.3166666532817639
NM_010405.5,sample_4,39,429,0,468,0.1282051282051282,0.5524475524475524,0.0,1.5445881,8.216490745544434,-0.7216681241989136,3.3320164680480957,-140.8000030517578,-0.3008547073755508
NM_010405.5,sample_5,27,429,0,456,0.2222222222222222,0.5524475524475524,0.0,1.5650812,8.166571617126465,-0.8895883560180664,2.913560152053833,-142.0,-0.3114035087719298
NM_010405.5,sample_6,27,429,0,456,0.3333333333333333,0.5524475524475524,0.0,1.5725627,8.318084716796875,-0.2220402061939239,3.1518735885620117,-143.39999389648438,-0.3144736708256236
NM_010405.5,sample_7,24,429,0,453,0.1666666666666666,0.5524475524475524,0.0,1.5607548,7.994835376739502,-0.4274904131889343,3.355396270751953,-142.0,-0.3134657836644591
NM_019503.4,gt,101,288,186,575,0.594059405940594,0.5694444444444444,0.521505376344086,1.2611057,4.172621726989746,-0.6331154704093933,3.0854251384735107,-191.1999969482422,-0.3325217338230299
NM_019503.4,sample_0,54,288,0,342,0.3888888888888889,0.5694444444444444,0.0,1.5511749,7.943085670471191,-0.0868669301271438,3.52531099319458,-96.9000015258789,-0.2833333377949675
NM_019503.4,sample_1,21,288,0,309,0.4285714285714285,0.5694444444444444,0.0,1.5222049,8.234748840332031,0.1495412290096283,4.25626277923584,-91.8000030517578,-0.2970873885170155
NM_019503.4,sample_2,21,288,0,309,0.4285714285714285,0.5694444444444444,0.0,1.5122073,8.33249282836914,0.2689074575901031,4.15648889541626,-98.0999984741211,-0.3174757232172204
NM_019503.4,sample_3,15,288,0,303,0.5333333333333333,0.5694444444444444,0.0,1.4906635,7.558245658874512,-0.4105921685695648,3.494969606399536,-93.6999969482422,-0.3092409140206013
NM_019503.4,sample_4,6,288,0,294,0.6666666666666666,0.5694444444444444,0.0,1.3903784,7.439769744873047,-0.9267627596855164,2.725922107696533,-93.3000030517578,-0.3173469491556388
NM_019503.4,sample_5,156,288,0,444,0.3525641025641026,0.5694444444444444,0.0,1.538254,7.927622318267822,-0.2666992545127868,3.554441452026367,-104.3000030517578,-0.2349099167832383
NM_019503.4,sample_6,57,288,0,345,0.4385964912280701,0.5694444444444444,0.0,1.5560627,7.838315963745117,-0.7574536204338074,3.587294340133667,-105.0999984741211,-0.3046376767365829
NM_019503.4,sample_7,60,288,0,348,0.3,0.5694444444444444,0.0,1.5450314,7.953227996826172,-0.3694143891334533,3.649089097976685,-95.9000015258789,-0.2755747170283876
XM_001162366.4,gt,28,189,96,313,0.5714285714285714,0.5661375661375662,0.5625,1.6842715,7.617462635040283,-0.1212715879082679,3.0291717052459717,-119.5,-0.3817891373801917
XM_001162366.4,sample_0,15,189,0,204,0.1333333333333333,0.5661375661375662,0.0,1.6740851,7.760293960571289,-0.1035396084189415,3.1877851486206055,-80.5999984741211,-0.3950980317358877
XM_001162366.4,sample_1,33,189,0,222,0.1818181818181818,0.5661375661375662,0.0,1.6773353,7.6365838050842285,-0.8034774661064148,3.2219982147216797,-81.5,-0.3671171171171171
XM_001162366.4,sample_2,36,189,0,225,0.25,0.5661375661375662,0.0,1.6789074,8.066854476928711,0.1798778772354126,3.483760118484497,-84.19999694824219,-0.3742222086588542
XM_001162366.4,sample_3,6,189,90,285,0.0,0.5661375661375662,0.4111111111111111,1.6968191,7.378194332122803,-0.2676721215248108,3.238384962081909,-101.6999969482422,-0.3568420945552357
XM_001162366.4,sample_4,18,189,0,207,0.1111111111111111,0.5661375661375662,0.0,1.6749463,7.813277721405029,-0.0230411700904369,3.576767683029175,-80.5999984741211,-0.3893719733049328
XM_001162366.4,sample_5,15,189,0,204,0.1333333333333333,0.5661375661375662,0.0,1.6740851,7.760293960571289,-0.1035396084189415,3.1877851486206055,-80.5999984741211,-0.3950980317358877
XM_001162366.4,sample_6,138,189,63,390,0.2898550724637681,0.5661375661375662,0.4126984126984127,1.6966349,6.548910617828369,-0.887924075126648,2.823176383972168,-111.5,-0.2858974358974359
XM_001162366.4,sample_7,24,189,0,213,0.25,0.5661375661375662,0.0,1.6760088,8.204874992370605,0.0091709969565272,3.0622220039367676,-82.5999984741211,-0.3877934200662962
XM_002819635.5,gt,91,492,94,677,0.7582417582417582,0.6077235772357723,0.4361702127659574,0.8005268,5.6592912673950195,-0.3445765972137451,3.076280355453491,-273.5,-0.4039881831610044
XM_002819635.5,sample_0,9,492,3,504,0.5555555555555556,0.6077235772357723,0.3333333333333333,1.2589657,7.574166297912598,-0.2008047997951507,4.552723407745361,-208.8999938964844,-0.4144841148739769
XM_002819635.5,sample_1,6,492,9,507,0.6666666666666666,0.6077235772357723,0.4444444444444444,1.2133065,7.378238677978516,-0.0234449915587902,4.6901326179504395,-208.6000061035156,-0.4114398542475653
XM_002819635.5,sample_2,6,492,9,507,0.6666666666666666,0.6077235772357723,0.3333333333333333,1.2270582,7.378238677978516,-0.0234449915587902,4.6901326179504395,-208.3000030517578,-0.4108481322519878
XM_002819635.5,sample_3,6,492,0,498,0.6666666666666666,0.6077235772357723,0.0,1.2213469,7.378238677978516,-0.023444915190339,4.6901326179504395,-205.3999938964844,-0.4124497869407317
XM_002819635.5,sample_4,6,492,3,501,0.6666666666666666,0.6077235772357723,0.3333333333333333,1.2340035,7.378238677978516,-0.023444915190339,4.6901326179504395,-208.3000030517578,-0.4157684691651852
XM_002819635.5,sample_5,9,492,0,501,0.4444444444444444,0.6077235772357723,0.0,1.2567188,7.669650554656982,-0.1134676560759544,3.9598755836486816,-204.8999938964844,-0.4089820237454778
XM_002819635.5,sample_6,6,492,9,507,0.6666666666666666,0.6077235772357723,0.1111111111111111,1.2076582,7.378238677978516,-0.023444915190339,4.6901326179504395,-206.1999969482422,-0.4067061083791759
XM_002819635.5,sample_7,6,492,6,504,0.6666666666666666,0.6077235772357723,0.3333333333333333,1.2340086,7.378238677978516,-0.0234449915587902,4.6901326179504395,-206.3000030517578,-0.4093254028804718
XM_003464517.5,gt,126,207,119,452,0.7142857142857143,0.5990338164251208,0.6218487394957983,1.5689188,5.862003326416016,-0.7247307300567627,3.1771128177642822,-176.10000610351562,-0.3896017834148575
XM_003464517.5,sample_0,27,207,0,234,0.7407407407407407,0.5990338164251208,0.0,1.6470529,7.142154693603516,-0.3576444387435913,2.6056623458862305,-94.0999984741211,-0.4021367456159021
XM_003464517.5,sample_1,9,207,0,216,0.3333333333333333,0.5990338164251208,0.0,1.6549577,7.816300392150879,-0.8681282997131348,2.7715015411376953,-73.0,-0.3379629629629629
XM_003464517.5,sample_2,3,207,0,210,0.0,0.5990338164251208,0.0,1.6527966,7.216972827911377,-0.0981877669692039,3.144227981567383,-71.5,-0.3404761904761905
XM_003464517.5,sample_3,57,207,15,279,0.5964912280701754,0.5990338164251208,0.6,1.6471741,7.304688453674316,-0.1616145372390747,2.7172656059265137,-104.6999969482422,-0.375268806266101
XM_003464517.5,sample_4,18,207,0,225,0.4444444444444444,0.5990338164251208,0.0,1.65836,8.021995544433594,-0.3957684338092804,2.85867977142334,-84.19999694824219,-0.3742222086588542
XM_003464517.5,sample_5,18,207,0,225,0.4444444444444444,0.5990338164251208,0.0,1.6569675,8.04707145690918,-0.4075349867343902,2.9751179218292236,-83.5,-0.3711111111111111
XM_003464517.5,sample_6,3,207,0,210,0.0,0.5990338164251208,0.0,1.6527966,7.216972827911377,-0.0981877669692039,3.144227981567383,-71.5,-0.3404761904761905
XM_003464517.5,sample_7,30,207,0,237,0.0,0.5990338164251208,0.0,1.656811,8.130546569824219,-1.2590336799621582,2.868502140045166,-73.0,-0.3080168776371308
XM_003805634.6,gt,42,477,75,594,0.3333333333333333,0.4276729559748428,0.24,1.0942686,7.862631320953369,-1.0019810199737549,3.0433621406555176,-142.39999389648438,-0.2397306294553609
XM_003805634.6,sample_0,72,477,12,561,0.3055555555555556,0.4276729559748428,0.3333333333333333,1.3261143,7.680472373962402,-0.4703293740749359,3.1374049186706543,-123.9000015258789,-0.2208556176931888
XM_003805634.6,sample_1,42,477,357,876,0.3571428571428571,0.4276729559748428,0.3389355742296919,1.4521593,7.952312469482422,-0.5002106428146362,3.4792628288269043,-135.8000030517578,-0.1550228345339701
XM_003805634.6,sample_2,36,477,69,582,0.3611111111111111,0.4276729559748428,0.3333333333333333,1.385373,7.83846378326416,-0.9170812368392944,3.1926589012145996,-129.5,-0.222508591065292
XM_003805634.6,sample_3,36,477,132,645,0.3611111111111111,0.4276729559748428,0.3333333333333333,1.4098498,7.83846378326416,-0.9170812368392944,3.1926589012145996,-125.8000030517578,-0.1950387644213299
XM_003805634.6,sample_4,126,477,0,603,0.3253968253968254,0.4276729559748428,0.0,1.2983474,7.802178382873535,-0.4204828143119812,3.615887403488159,-131.5,-0.2180762852404643
XM_003805634.6,sample_5,405,477,0,882,0.345679012345679,0.4276729559748428,0.0,1.2233759,7.436962127685547,-0.2219482958316803,3.3829879760742188,-147.74000549316406,-0.1675056751623175
XM_003805634.6,sample_6,105,477,0,582,0.3333333333333333,0.4276729559748428,0.0,1.2899238,7.833986282348633,-0.606579065322876,3.3227295875549316,-125.9000015258789,-0.2163230266767679
XM_003805634.6,sample_7,114,477,0,591,0.3421052631578947,0.4276729559748428,0.0,1.2812933,8.071842193603516,-0.0178004018962383,3.0225400924682617,-127.9000015258789,-0.2164128621419271
XM_004019654.5,gt,38,378,176,592,0.7631578947368421,0.5767195767195767,0.4090909090909091,1.3639457,6.560933589935303,-0.166970208287239,2.7509121894836426,-208.6999969482422,-0.3525337786287875
XM_004019654.5,sample_0,15,378,51,444,0.5333333333333333,0.5767195767195767,0.4901960784313725,1.464793,7.866347312927246,-0.1998790353536605,3.4471099376678467,-164.60000610351562,-0.3707207344673775
XM_004019654.5,sample_1,33,378,51,462,0.5757575757575758,0.5767195767195767,0.4901960784313725,1.5443767,7.396808624267578,0.1127880364656448,3.984980821609497,-174.10000610351562,-0.3768398400508996
XM_004019654.5,sample_2,9,378,0,387,0.4444444444444444,0.5767195767195767,0.0,1.3833483,7.858927726745605,-0.0367890894412994,4.369101524353027,-145.89999389648438,-0.3770025682079699
XM_004019654.5,sample_3,6,378,54,438,0.5,0.5767195767195767,0.5555555555555556,1.4214985,7.988649368286133,0.1662151217460632,4.391017913818359,-167.8000030517578,-0.3831050297985338
XM_004019654.5,sample_4,6,378,45,429,0.5,0.5767195767195767,0.5333333333333333,1.44385,7.988649368286133,0.1662151217460632,4.391017913818359,-163.89999389648438,-0.3820512678239729
XM_004019654.5,sample_5,9,378,51,438,0.3333333333333333,0.5767195767195767,0.4901960784313725,1.4415148,7.85221004486084,-0.2391062527894973,3.8172600269317623,-161.5,-0.3687214611872146
XM_004019654.5,sample_6,9,378,0,387,0.4444444444444444,0.5767195767195767,0.0,1.3517802,7.856888771057129,-0.4543953537940979,3.640903949737549,-146.3000030517578,-0.3780361835962734
XM_004019654.5,sample_7,60,378,0,438,0.5166666666666667,0.5767195767195767,0.0,1.5046945,7.692138671875,0.0586595647037029,3.570096254348755,-167.0,-0.3812785388127854
XM_004390738.2,gt,130,444,77,651,0.5846153846153846,0.4684684684684684,0.4675324675324675,1.0765667,5.7624688148498535,-0.7601022720336914,2.8276333808898926,-207.8999938964844,-0.3193548293340774
XM_004390738.2,sample_0,3,444,0,447,0.6666666666666666,0.4684684684684684,0.0,1.4018897,7.301000595092773,-0.5664559602737427,3.2656912803649902,-128.10000610351562,-0.2865771948624511
