id,sample,utr5_length,cds_length,utr3_length,total_length,utr5_gc_content,cds_gc_content,utr3_gc_content,ribonn_te
XM_053337259.1,sample_0,186,384,0,570,0.543010752688172,0.4921875,0.0,1.0411487
XM_053337259.1,sample_1,357,384,0,741,0.5014005602240896,0.4921875,0.0,1.0223367
XM_053337259.1,sample_2,102,384,129,615,0.46078431372549017,0.4921875,0.3488372093023256,0.96085376
XM_053337259.1,sample_3,51,384,153,588,0.5098039215686274,0.4921875,0.3660130718954248,1.0179838
XM_045164603.1,gt,198,456,182,836,0.7222222222222222,0.5701754385964912,0.6263736263736264,0.9639902
XM_045164603.1,sample_0,348,456,0,804,0.5287356321839081,0.5701754385964912,0.0,1.4390544
XM_045164603.1,sample_1,180,456,0,636,0.5611111111111111,0.5701754385964912,0.0,1.4359499
XM_045164603.1,sample_2,123,456,90,669,0.5934959349593496,0.5701754385964912,0.5,1.49468
XM_045164603.1,sample_3,42,456,258,756,0.6190476190476191,0.5701754385964912,0.4844961240310077,1.3486584
XM_048237338.1,gt,89,360,138,587,0.5617977528089888,0.5666666666666667,0.38405797101449274,1.1478605
XM_048237338.1,sample_0,63,360,240,663,0.47619047619047616,0.5666666666666667,0.4125,1.2274101
XM_048237338.1,sample_1,135,360,84,579,0.5259259259259259,0.5666666666666667,0.5238095238095238,1.2671704
XM_048237338.1,sample_2,45,360,339,744,0.6444444444444445,0.5666666666666667,0.5634218289085545,1.1948609
XM_048237338.1,sample_3,183,360,207,750,0.5846994535519126,0.5666666666666667,0.5217391304347826,1.1964512
XM_074224206.1,gt,75,411,106,592,0.7333333333333333,0.5669099756690997,0.5283018867924528,0.96398175
XM_074224206.1,sample_0,240,411,0,651,0.625,0.5669099756690997,0.0,1.3580893
XM_074224206.1,sample_1,264,411,0,675,0.6022727272727273,0.5669099756690997,0.0,1.3367392
XM_074224206.1,sample_2,237,411,0,648,0.5485232067510548,0.5669099756690997,0.0,1.3612696
XM_074224206.1,sample_3,129,411,174,714,0.5426356589147286,0.5669099756690997,0.42528735632183906,1.2779064
XM_005316726.5,gt,61,474,96,631,0.8032786885245902,0.5970464135021097,0.2708333333333333,0.70993745
XM_005316726.5,sample_0,45,474,213,732,0.6444444444444445,0.5970464135021097,0.5211267605633803,1.1472086
XM_005316726.5,sample_1,264,474,0,738,0.5454545454545454,0.5970464135021097,0.0,1.1492516
XM_005316726.5,sample_2,33,474,225,732,0.7272727272727273,0.5970464135021097,0.5244444444444445,0.9202675
XM_005316726.5,sample_3,51,474,261,786,0.6470588235294118,0.5970464135021097,0.6015325670498084,1.1373302
XM_039793870.1,gt,39,360,165,564,0.5641025641025641,0.5722222222222222,0.5393939393939394,1.0988376
XM_039793870.1,sample_0,258,360,0,618,0.4844961240310077,0.5722222222222222,0.0,1.0224462
XM_039793870.1,sample_1,15,360,240,615,0.4,0.5722222222222222,0.4708333333333333,1.3456607
XM_039793870.1,sample_2,57,360,237,654,0.543859649122807,0.5722222222222222,0.5189873417721519,1.011882
XM_039793870.1,sample_3,81,360,234,675,0.6419753086419753,0.5722222222222222,0.5384615384615384,1.1939094
XM_002819635.5,gt,91,492,94,677,0.7582417582417582,0.6077235772357723,0.43617021276595747,0.8005268
XM_002819635.5,sample_0,375,492,0,867,0.5786666666666667,0.6077235772357723,0.0,1.1649741
XM_002819635.5,sample_1,9,492,228,729,0.6666666666666666,0.6077235772357723,0.5263157894736842,1.2112658
XM_002819635.5,sample_2,393,492,0,885,0.5623409669211196,0.6077235772357723,0.0,1.0765848
XM_002819635.5,sample_3,168,492,0,660,0.6428571428571429,0.6077235772357723,0.0,1.3094562
XM_006797961.2,gt,141,408,194,743,0.46808510638297873,0.46568627450980393,0.28350515463917525,1.2436334
XM_006797961.2,sample_0,87,408,63,558,0.4367816091954023,0.46568627450980393,0.2698412698412698,1.6116532
XM_006797961.2,sample_1,90,408,180,678,0.4888888888888889,0.46568627450980393,0.43333333333333335,1.5600735
XM_006797961.2,sample_2,264,408,0,672,0.45454545454545453,0.46568627450980393,0.0,1.6326575
XM_006797961.2,sample_3,60,408,258,726,0.5666666666666667,0.46568627450980393,0.44573643410852715,1.6482452
XM_059681587.1,gt,150,432,117,699,0.76,0.5856481481481481,0.5299145299145299,1.4112593
XM_059681587.1,sample_0,216,432,0,648,0.5694444444444444,0.5856481481481481,0.0,1.4561069
XM_059681587.1,sample_1,81,432,156,669,0.6296296296296297,0.5856481481481481,0.46794871794871795,1.3282099
XM_059681587.1,sample_2,42,432,216,690,0.5952380952380952,0.5856481481481481,0.5370370370370371,1.4402039
XM_059681587.1,sample_3,381,432,0,813,0.5879265091863517,0.5856481481481481,0.0,1.4216524
XM_041264348.1,gt,78,174,192,444,0.4230769230769231,0.4367816091954023,0.3385416666666667,1.6921176
XM_041264348.1,sample_0,96,174,156,426,0.5,0.4367816091954023,0.4423076923076923,1.7149044
XM_041264348.1,sample_1,228,174,0,402,0.5131578947368421,0.4367816091954023,0.0,1.683595
XM_041264348.1,sample_2,96,174,171,441,0.4791666666666667,0.4367816091954023,0.38596491228070173,1.7048258
XM_041264348.1,sample_3,36,174,189,399,0.5,0.4367816091954023,0.4603174603174603,1.7114389
XM_048516291.1,gt,175,189,142,506,0.6114285714285714,0.5132275132275133,0.4014084507042254,1.6663615
XM_048516291.1,sample_0,240,189,0,429,0.45416666666666666,0.5132275132275133,0.0,1.6315712
XM_048516291.1,sample_1,264,189,0,453,0.44696969696969696,0.5132275132275133,0.0,1.6141281
XM_048516291.1,sample_2,267,189,54,510,0.48314606741573035,0.5132275132275133,0.3888888888888889,1.6474142
XM_048516291.1,sample_3,63,189,192,444,0.49206349206349204,0.5132275132275133,0.4427083333333333,1.6693536
XM_044947178.2,gt,164,480,92,736,0.7073170731707317,0.5166666666666667,0.358695652173913,0.47048667
XM_044947178.2,sample_0,96,480,171,747,0.4895833333333333,0.5166666666666667,0.47953216374269003,0.99843746
XM_044947178.2,sample_1,36,480,144,660,0.3888888888888889,0.5166666666666667,0.375,0.99195784
XM_044947178.2,sample_2,228,480,27,735,0.43859649122807015,0.5166666666666667,0.2962962962962963,0.81275827
XM_044947178.2,sample_3,273,480,0,753,0.43956043956043955,0.5166666666666667,0.0,0.7356122
XM_004757439.3,gt,15,300,146,461,0.5333333333333333,0.5066666666666667,0.4794520547945205,1.6668824
XM_004757439.3,sample_0,225,300,0,525,0.4311111111111111,0.5066666666666667,0.0,1.5721562
XM_004757439.3,sample_1,21,300,135,456,0.42857142857142855,0.5066666666666667,0.42962962962962964,1.6798557
XM_004757439.3,sample_2,231,300,0,531,0.5454545454545454,0.5066666666666667,0.0,1.6723957
XM_004757439.3,sample_3,75,300,150,525,0.5333333333333333,0.5066666666666667,0.4066666666666667,1.6755532
XM_077492752.1,gt,22,378,61,461,0.5,0.4708994708994709,0.14754098360655737,1.6596408
XM_077492752.1,sample_0,27,378,132,537,0.48148148148148145,0.4708994708994709,0.4090909090909091,1.6758087
XM_077492752.1,sample_1,75,378,204,657,0.44,0.4708994708994709,0.31862745098039214,1.6787878
XM_077492752.1,sample_2,30,378,195,603,0.6666666666666666,0.4708994708994709,0.48717948717948717,1.6781217
XM_077492752.1,sample_3,228,378,0,606,0.44298245614035087,0.4708994708994709,0.0,1.6497421
XM_024749089.1,gt,85,240,116,441,0.6352941176470588,0.5333333333333333,0.47413793103448276,1.6789408
XM_024749089.1,sample_0,195,240,0,435,0.5384615384615384,0.5333333333333333,0.0,1.6195652
XM_024749089.1,sample_1,168,240,0,408,0.39880952380952384,0.5333333333333333,0.0,1.6559113
XM_024749089.1,sample_2,174,240,0,414,0.4540229885057471,0.5333333333333333,0.0,1.6461899
XM_024749089.1,sample_3,231,240,0,471,0.5454545454545454,0.5333333333333333,0.0,1.5905001
XM_026780772.1,gt,65,210,132,407,0.6461538461538462,0.5190476190476191,0.49242424242424243,1.519835
XM_026780772.1,sample_0,144,210,39,393,0.5972222222222222,0.5190476190476191,0.5897435897435898,1.6718832
XM_026780772.1,sample_1,90,210,57,357,0.5777777777777777,0.5190476190476191,0.45614035087719296,1.6800271
XM_026780772.1,sample_2,123,210,252,585,0.7723577235772358,0.5190476190476191,0.6190476190476191,1.2282119
XM_026780772.1,sample_3,24,210,153,387,0.5416666666666666,0.5190476190476191,0.45098039215686275,1.6949447
XM_048252873.1,gt,47,210,106,363,0.5957446808510638,0.5285714285714286,0.42452830188679247,1.6689627
XM_048252873.1,sample_0,138,210,108,456,0.45652173913043476,0.5285714285714286,0.4074074074074074,1.6604828
XM_048252873.1,sample_1,165,210,0,375,0.503030303030303,0.5285714285714286,0.0,1.5742153
XM_048252873.1,sample_2,249,210,0,459,0.5622489959839357,0.5285714285714286,0.0,1.557695
XM_048252873.1,sample_3,216,210,0,426,0.39351851851851855,0.5285714285714286,0.0,1.6199529
XM_005877138.2,gt,105,240,127,472,0.4857142857142857,0.45416666666666666,0.33858267716535434,1.5154049
XM_005877138.2,sample_0,198,240,0,438,0.4292929292929293,0.45416666666666666,0.0,1.5753858
XM_005877138.2,sample_1,237,240,0,477,0.43037974683544306,0.45416666666666666,0.0,1.5652024
XM_005877138.2,sample_2,147,240,93,480,0.54421768707483,0.45416666666666666,0.3978494623655914,1.6650711
XM_005877138.2,sample_3,225,240,33,498,0.4266666666666667,0.45416666666666666,0.42424242424242425,1.5331304
XM_031611794.1,gt,99,408,102,609,0.5858585858585859,0.6470588235294118,0.6372549019607843,1.2647187
XM_031611794.1,sample_0,18,408,249,675,0.6666666666666666,0.6470588235294118,0.5943775100401606,1.1403091
XM_031611794.1,sample_1,177,408,0,585,0.4971751412429379,0.6470588235294118,0.0,1.2164818
XM_031611794.1,sample_2,273,408,0,681,0.5421245421245421,0.6470588235294118,0.0,1.3135344
XM_031611794.1,sample_3,114,408,126,648,0.5614035087719298,0.6470588235294118,0.48412698412698413,1.3637002
XM_039858117.1,gt,93,333,115,541,0.5268817204301075,0.5855855855855856,0.6434782608695652,1.0448472
XM_039858117.1,sample_0,258,333,0,591,0.4844961240310077,0.5855855855855856,0.0,1.4387945
XM_039858117.1,sample_1,243,333,0,576,0.522633744855967,0.5855855855855856,0.0,1.4990522
XM_039858117.1,sample_2,30,333,228,591,0.7,0.5855855855855856,0.5657894736842105,1.4604969
XM_039858117.1,sample_3,90,333,219,642,0.5888888888888889,0.5855855855855856,0.5114155251141552,1.5415325
XM_030090994.1,gt,32,396,47,475,0.46875,0.5378787878787878,0.44680851063829785,1.2307303
XM_030090994.1,sample_0,213,396,39,648,0.539906103286385,0.5378787878787878,0.4358974358974359,1.3008606
XM_030090994.1,sample_1,93,396,180,669,0.4731182795698925,0.5378787878787878,0.5111111111111111,1.1829178
XM_030090994.1,sample_2,390,396,0,786,0.5205128205128206,0.5378787878787878,0.0,1.2598441
XM_030090994.1,sample_3,51,396,342,789,0.6666666666666666,0.5378787878787878,0.5526315789473685,1.2858493
XM_025363117.1,gt,73,321,49,443,0.5205479452054794,0.46105919003115264,0.24489795918367346,1.6352539
XM_025363117.1,sample_0,3,321,180,504,1.0,0.46105919003115264,0.5,1.5395126
XM_025363117.1,sample_1,69,321,159,549,0.463768115942029,0.46105919003115264,0.42138364779874216,1.6466306
XM_025363117.1,sample_2,147,321,114,582,0.47619047619047616,0.46105919003115264,0.6052631578947368,1.5750746
XM_025363117.1,sample_3,36,321,132,489,0.4444444444444444,0.46105919003115264,0.45454545454545453,1.6435763
XM_073050146.1,gt,31,381,122,534,0.3548387096774194,0.6167979002624672,0.5245901639344263,1.6032144
XM_073050146.1,sample_0,24,381,150,555,0.9166666666666666,0.6167979002624672,0.6266666666666667,1.507768
XM_073050146.1,sample_1,216,381,42,639,0.5787037037037037,0.6167979002624672,0.5,1.6284314
XM_073050146.1,sample_2,45,381,132,558,0.5333333333333333,0.6167979002624672,0.553030303030303,1.6282145
XM_073050146.1,sample_3,162,381,0,543,0.5617283950617284,0.6167979002624672,0.0,1.6355952
XM_007230763.3,gt,143,462,136,741,0.6013986013986014,0.5108225108225108,0.41911764705882354,1.638246
XM_007230763.3,sample_0,189,462,0,651,0.5343915343915344,0.5108225108225108,0.0,1.6038306
XM_007230763.3,sample_1,150,462,237,849,0.5733333333333334,0.5108225108225108,0.45569620253164556,1.5711578
XM_007230763.3,sample_2,129,462,129,720,0.5503875968992248,0.5108225108225108,0.5193798449612403,1.6253935
XM_007230763.3,sample_3,117,462,141,720,0.49572649572649574,0.5108225108225108,0.3829787234042553,1.615487
XM_003805634.6,gt,42,477,75,594,0.3333333333333333,0.4276729559748428,0.24,1.0942686
XM_003805634.6,sample_0,129,477,117,723,0.46511627906976744,0.4276729559748428,0.358974358974359,1.148028
XM_003805634.6,sample_1,108,477,270,855,0.46296296296296297,0.4276729559748428,0.32592592592592595,1.1056424
XM_003805634.6,sample_2,90,477,135,702,0.4888888888888889,0.4276729559748428,0.45185185185185184,1.4063947
XM_003805634.6,sample_3,18,477,180,675,0.3888888888888889,0.4276729559748428,0.4444444444444444,1.322
XM_055058111.1,gt,67,354,75,496,0.40298507462686567,0.4774011299435028,0.36,1.20508
XM_055058111.1,sample_0,276,354,0,630,0.4311594202898551,0.4774011299435028,0.0,0.99805874
XM_055058111.1,sample_1,384,354,0,738,0.4375,0.4774011299435028,0.0,0.9786836
XM_055058111.1,sample_2,78,354,177,609,0.5256410256410257,0.4774011299435028,0.4350282485875706,1.1700431
XM_055058111.1,sample_3,87,354,237,678,0.5747126436781609,0.4774011299435028,0.4008438818565401,1.2430123
XM_054605488.1,gt,110,231,134,475,0.4090909090909091,0.5757575757575758,0.44029850746268656,1.5664301
XM_054605488.1,sample_0,219,231,0,450,0.5296803652968036,0.5757575757575758,0.0,1.6246197
XM_054605488.1,sample_1,138,231,84,453,0.5942028985507246,0.5757575757575758,0.42857142857142855,1.6495831
XM_054605488.1,sample_2,30,231,177,438,0.6333333333333333,0.5757575757575758,0.5028248587570622,1.6647063
XM_054605488.1,sample_3,225,231,27,483,0.6088888888888889,0.5757575757575758,0.5185185185185185,1.624506
XM_004390738.2,gt,130,444,77,651,0.5846153846153846,0.46846846846846846,0.4675324675324675,1.0765667
XM_004390738.2,sample_0,267,444,0,711,0.4606741573033708,0.46846846846846846,0.0,1.3301181
XM_004390738.2,sample_1,120,444,153,717,0.625,0.46846846846846846,0.38562091503267976,1.2960156
XM_004390738.2,sample_2,381,444,0,825,0.4409448818897638,0.46846846846846846,0.0,1.045491
XM_004390738.2,sample_3,60,444,195,699,0.4666666666666667,0.46846846846846846,0.49743589743589745,1.3774265
XM_021071042.1,gt,92,333,73,498,0.7934782608695652,0.6006006006006006,0.6027397260273972,0.74706745
XM_021071042.1,sample_0,123,333,135,591,0.6341463414634146,0.6006006006006006,0.5037037037037037,1.4752113
XM_021071042.1,sample_1,153,333,246,732,0.6797385620915033,0.6006006006006006,0.6138211382113821,1.3467284
XM_021071042.1,sample_2,18,333,189,540,0.7222222222222222,0.6006006006006006,0.6031746031746031,1.3358698
XM_021071042.1,sample_3,261,333,0,594,0.5708812260536399,0.6006006006006006,0.0,1.3733393
XM_016238775.1,gt,85,384,47,516,0.5411764705882353,0.4739583333333333,0.2765957446808511,1.6780077
XM_016238775.1,sample_0,81,384,186,651,0.43209876543209874,0.4739583333333333,0.3978494623655914,1.6353788
XM_016238775.1,sample_1,42,384,327,753,0.47619047619047616,0.4739583333333333,0.4892966360856269,1.6050555
XM_016238775.1,sample_2,195,384,135,714,0.5487179487179488,0.4739583333333333,0.45925925925925926,1.6213149
XM_016238775.1,sample_3,57,384,135,576,0.40350877192982454,0.4739583333333333,0.5259259259259259,1.6658906
XM_034108059.1,gt,64,483,68,615,0.515625,0.4968944099378882,0.38235294117647056,1.3266926
XM_034108059.1,sample_0,354,483,0,837,0.4915254237288136,0.4968944099378882,0.0,1.3117244
XM_034108059.1,sample_1,108,483,153,744,0.4351851851851852,0.4968944099378882,0.3333333333333333,1.2646564
XM_034108059.1,sample_2,117,483,102,702,0.5042735042735043,0.4968944099378882,0.39215686274509803,1.4427533
XM_034108059.1,sample_3,18,483,246,747,0.5555555555555556,0.4968944099378882,0.46747967479674796,1.3624878
XM_033181781.1,gt,160,498,187,845,0.65625,0.43373493975903615,0.44385026737967914,0.62402886
XM_033181781.1,sample_0,153,498,117,768,0.5032679738562091,0.43373493975903615,0.3333333333333333,0.7987457
XM_033181781.1,sample_1,180,498,90,768,0.46111111111111114,0.43373493975903615,0.37777777777777777,0.8717001
XM_033181781.1,sample_2,255,498,0,753,0.403921568627451,0.43373493975903615,0.0,0.63065606
XM_033181781.1,sample_3,105,498,258,861,0.5047619047619047,0.43373493975903615,0.4573643410852713,0.71173555
XM_028468004.1,gt,93,390,198,681,0.44086021505376344,0.48205128205128206,0.3434343434343434,1.5024685
XM_028468004.1,sample_0,126,390,126,642,0.4126984126984127,0.48205128205128206,0.2698412698412698,1.4604597
XM_028468004.1,sample_1,105,390,138,633,0.4095238095238095,0.48205128205128206,0.3333333333333333,1.5114887
XM_028468004.1,sample_2,42,390,339,771,0.42857142857142855,0.48205128205128206,0.3805309734513274,1.3993881
XM_028468004.1,sample_3,183,390,102,675,0.4371584699453552,0.48205128205128206,0.35294117647058826,1.4649652
XM_021156850.1,gt,104,312,101,517,0.625,0.5673076923076923,0.4752475247524752,1.2935728
XM_021156850.1,sample_0,180,312,138,630,0.5666666666666667,0.5673076923076923,0.463768115942029,1.2934235
XM_021156850.1,sample_1,69,312,201,582,0.5652173913043478,0.5673076923076923,0.4626865671641791,1.311414
XM_021156850.1,sample_2,90,312,96,498,0.5777777777777777,0.5673076923076923,0.5,1.4084653
XM_021156850.1,sample_3,120,312,240,672,0.5833333333333334,0.5673076923076923,0.5708333333333333,1.3074112
XM_070550638.1,gt,184,330,87,601,0.592391304347826,0.5515151515151515,0.5862068965517241,0.81334835
XM_070550638.1,sample_0,399,330,0,729,0.5639097744360902,0.5515151515151515,0.0,1.3702896
XM_070550638.1,sample_1,126,330,63,519,0.5158730158730159,0.5515151515151515,0.4444444444444444,1.4495126
XM_070550638.1,sample_2,51,330,192,573,0.5686274509803921,0.5515151515151515,0.5052083333333334,1.4129857
XM_070550638.1,sample_3,231,330,0,561,0.5151515151515151,0.5515151515151515,0.0,1.4856639
XM_043544098.1,gt,124,273,65,462,0.5241935483870968,0.5201465201465202,0.5230769230769231,1.6423084
XM_043544098.1,sample_0,156,273,0,429,0.5769230769230769,0.5201465201465202,0.0,1.6135107
XM_043544098.1,sample_1,339,273,0,612,0.4896755162241888,0.5201465201465202,0.0,1.5697733
XM_043544098.1,sample_2,45,273,189,507,0.6666666666666666,0.5201465201465202,0.48677248677248675,1.6725305
XM_043544098.1,sample_3,12,273,144,429,0.6666666666666666,0.5201465201465202,0.5069444444444444,1.6619341
XM_041933087.1,gt,10,411,117,538,0.5,0.6447688564476886,0.49572649572649574,1.5129235
XM_041933087.1,sample_0,393,411,0,804,0.6157760814249363,0.6447688564476886,0.0,1.4004749
XM_041933087.1,sample_1,231,411,0,642,0.6017316017316018,0.6447688564476886,0.0,1.5330849
XM_041933087.1,sample_2,258,411,0,669,0.4496124031007752,0.6447688564476886,0.0,1.5071545
XM_041933087.1,sample_3,87,411,69,567,0.5862068965517241,0.6447688564476886,0.5217391304347826,1.542028
XM_072126581.1,gt,122,363,106,591,0.4344262295081967,0.3939393939393939,0.24528301886792453,1.6089203
XM_072126581.1,sample_0,84,363,165,612,0.40476190476190477,0.3939393939393939,0.3939393939393939,1.6409091
XM_072126581.1,sample_1,30,363,273,666,0.3,0.3939393939393939,0.37362637362637363,1.6093
XM_072126581.1,sample_2,381,363,0,744,0.3779527559055118,0.3939393939393939,0.0,1.5312072
XM_072126581.1,sample_3,75,363,177,615,0.38666666666666666,0.3939393939393939,0.3163841807909605,1.6289947
XM_047871817.1,gt,159,219,124,502,0.610062893081761,0.4885844748858447,0.4032258064516129,1.3219428
XM_047871817.1,sample_0,126,219,66,411,0.5873015873015873,0.4885844748858447,0.45454545454545453,1.314545
XM_047871817.1,sample_1,36,219,153,408,0.5555555555555556,0.4885844748858447,0.5098039215686274,1.643617
XM_047871817.1,sample_2,102,219,210,531,0.5,0.4885844748858447,0.46190476190476193,1.6138228
XM_047871817.1,sample_3,264,219,0,483,0.5,0.4885844748858447,0.0,1.4348322
XM_055025761.1,gt,135,240,109,484,0.4222222222222222,0.6083333333333333,0.5045871559633027,1.6777765
XM_055025761.1,sample_0,27,240,210,477,0.5555555555555556,0.6083333333333333,0.5333333333333333,1.6724097
XM_055025761.1,sample_1,27,240,192,459,0.7407407407407407,0.6083333333333333,0.4739583333333333,1.6894959
XM_055025761.1,sample_2,264,240,39,543,0.5643939393939394,0.6083333333333333,0.41025641025641024,1.6714106
XM_055025761.1,sample_3,234,240,0,474,0.5085470085470085,0.6083333333333333,0.0,1.6771177
XM_063953598.1,gt,55,468,48,571,0.509090909090909,0.5213675213675214,0.3541666666666667,1.6422335
XM_063953598.1,sample_0,177,468,108,753,0.5649717514124294,0.5213675213675214,0.3888888888888889,1.4934893
XM_063953598.1,sample_1,63,468,144,675,0.6031746031746031,0.5213675213675214,0.4930555555555556,1.581607
XM_063953598.1,sample_2,327,468,0,795,0.5259938837920489,0.5213675213675214,0.0,1.5771397
XM_063953598.1,sample_3,264,468,0,732,0.571969696969697,0.5213675213675214,0.0,1.6236987
NM_019503.4,gt,101,288,186,575,0.594059405940594,0.5694444444444444,0.521505376344086,1.2611057
NM_019503.4,sample_0,9,288,195,492,0.2222222222222222,0.5694444444444444,0.517948717948718,1.4207485
NM_019503.4,sample_1,351,288,0,639,0.5641025641025641,0.5694444444444444,0.0,1.474367
NM_019503.4,sample_2,15,288,279,582,0.6,0.5694444444444444,0.5842293906810035,1.3443764
NM_019503.4,sample_3,129,288,132,549,0.5348837209302325,0.5694444444444444,0.4621212121212121,1.3609205
XM_063142419.1,gt,29,390,130,549,0.5862068965517241,0.5820512820512821,0.36923076923076925,1.5074548
XM_063142419.1,sample_0,195,390,75,660,0.517948717948718,0.5820512820512821,0.36,1.5548943
XM_063142419.1,sample_1,108,390,264,762,0.6111111111111112,0.5820512820512821,0.5340909090909091,1.4213333
XM_063142419.1,sample_2,24,390,189,603,0.6666666666666666,0.5820512820512821,0.5132275132275133,1.3757095
XM_063142419.1,sample_3,240,390,0,630,0.5416666666666666,0.5820512820512821,0.0,1.4675843
