id,sample,utr5_length,cds_length,utr3_length,total_length,utr5_gc_content,cds_gc_content,utr3_gc_content,ribonn_te
XM_025986549.2,gt,67,462,83,612,0.5522388059701493,0.3874458874458874,0.3373493975903614,1.0585759
XM_025986549.2,sample_0,306,462,96,864,0.3431372549019608,0.3874458874458874,0.3541666666666667,0.73784703
XM_025986549.2,sample_1,405,462,0,867,0.5209876543209877,0.3874458874458874,0.0,1.2515273
XM_025986549.2,sample_2,405,462,0,867,0.41728395061728396,0.3874458874458874,0.0,1.0939165
XM_025986549.2,sample_3,405,462,0,867,0.4567901234567901,0.3874458874458874,0.0,1.1172752
XM_040683648.2,gt,61,372,106,539,0.8524590163934426,0.6693548387096774,0.4056603773584906,0.68134594
XM_040683648.2,sample_0,309,372,93,774,0.6407766990291263,0.6693548387096774,0.5268817204301075,1.1538013
XM_040683648.2,sample_1,231,372,171,774,0.6536796536796536,0.6693548387096774,0.5964912280701754,1.2524798
XM_040683648.2,sample_2,405,372,0,777,0.6049382716049383,0.6693548387096774,0.0,1.2514979
XM_040683648.2,sample_3,3,372,0,375,0.6666666666666666,0.6693548387096774,0.0,1.0653781
XM_048080352.2,gt,155,438,43,636,0.7548387096774194,0.5045662100456622,0.2558139534883721,1.5197175
XM_048080352.2,sample_0,219,438,183,840,0.5068493150684932,0.5045662100456622,0.41530054644808745,1.5965298
XM_048080352.2,sample_1,183,438,216,837,0.3879781420765027,0.5045662100456622,0.18518518518518517,1.375243
XM_048080352.2,sample_2,96,438,300,834,0.4479166666666667,0.5045662100456622,0.3933333333333333,1.5655538
XM_048080352.2,sample_3,405,438,0,843,0.3728395061728395,0.5045662100456622,0.0,1.4962274
XM_053337259.1,gt,65,384,135,584,0.47692307692307695,0.4921875,0.45925925925925926,0.9857438
XM_053337259.1,sample_0,405,384,0,789,0.5111111111111111,0.4921875,0.0,1.1775548
XM_053337259.1,sample_1,405,384,0,789,0.3851851851851852,0.4921875,0.0,0.85461366
XM_053337259.1,sample_2,405,384,0,789,0.12839506172839507,0.4921875,0.0,0.44747955
XM_053337259.1,sample_3,405,384,0,789,0.39753086419753086,0.4921875,0.0,0.68258303
XM_045164603.1,gt,198,456,182,836,0.7222222222222222,0.5701754385964912,0.6263736263736264,0.9639902
XM_045164603.1,sample_0,6,456,0,462,0.6666666666666666,0.5701754385964912,0.0,1.4450724
XM_045164603.1,sample_1,12,456,0,468,0.5,0.5701754385964912,0.0,1.4512885
XM_045164603.1,sample_2,405,456,0,861,0.39753086419753086,0.5701754385964912,0.0,1.4169546
XM_045164603.1,sample_3,405,456,0,861,0.5185185185185185,0.5701754385964912,0.0,1.4584646
XM_048237338.1,gt,89,360,138,587,0.5617977528089888,0.5666666666666667,0.38405797101449274,1.1478605
XM_048237338.1,sample_0,99,360,0,459,0.47474747474747475,0.5666666666666667,0.0,1.3119749
XM_048237338.1,sample_1,321,360,81,762,0.4236760124610592,0.5666666666666667,0.4567901234567901,0.78632694
XM_048237338.1,sample_2,405,360,0,765,0.5975308641975309,0.5666666666666667,0.0,0.85671157
XM_048237338.1,sample_3,369,360,30,759,0.5934959349593496,0.5666666666666667,0.5666666666666667,1.3237609
XM_074224206.1,gt,75,411,106,592,0.7333333333333333,0.5669099756690997,0.5283018867924528,0.96398175
XM_074224206.1,sample_0,405,411,0,816,0.5037037037037037,0.5669099756690997,0.0,1.3321078
XM_074224206.1,sample_1,138,411,264,813,0.391304347826087,0.5669099756690997,0.42045454545454547,0.8128606
XM_074224206.1,sample_2,150,411,237,798,0.48,0.5669099756690997,0.4388185654008439,1.3879843
XM_074224206.1,sample_3,222,411,168,801,0.42792792792792794,0.5669099756690997,0.38095238095238093,0.9252664
XM_005316726.5,gt,61,474,96,631,0.8032786885245902,0.5970464135021097,0.2708333333333333,0.70993745
XM_005316726.5,sample_0,72,474,330,876,0.6111111111111112,0.5970464135021097,0.48484848484848486,1.227972
XM_005316726.5,sample_1,270,474,132,876,0.5,0.5970464135021097,0.38636363636363635,0.9425766
XM_005316726.5,sample_2,99,474,303,876,0.5252525252525253,0.5970464135021097,0.40594059405940597,1.1248924
XM_005316726.5,sample_3,177,474,225,876,0.5819209039548022,0.5970464135021097,0.5377777777777778,1.2930108
XM_039793870.1,gt,39,360,165,564,0.5641025641025641,0.5722222222222222,0.5393939393939394,1.0988376
XM_039793870.1,sample_0,366,360,36,762,0.6120218579234973,0.5722222222222222,0.5,1.3057772
XM_039793870.1,sample_1,405,360,0,765,0.5975308641975309,0.5722222222222222,0.0,1.3545635
XM_039793870.1,sample_2,372,360,24,756,0.553763440860215,0.5722222222222222,0.3333333333333333,1.3693136
XM_039793870.1,sample_3,405,360,0,765,0.6271604938271605,0.5722222222222222,0.0,1.3461959
XM_002819635.5,gt,91,492,94,677,0.7582417582417582,0.6077235772357723,0.43617021276595747,0.8005268
XM_002819635.5,sample_0,12,492,390,894,0.5833333333333334,0.6077235772357723,0.4076923076923077,0.748257
XM_002819635.5,sample_1,405,492,0,897,0.2222222222222222,0.6077235772357723,0.0,0.91240406
XM_002819635.5,sample_2,405,492,0,897,0.4617283950617284,0.6077235772357723,0.0,1.1487336
XM_002819635.5,sample_3,405,492,0,897,0.23703703703703705,0.6077235772357723,0.0,0.97563964
XM_006797961.2,gt,141,408,194,743,0.46808510638297873,0.46568627450980393,0.28350515463917525,1.2436334
XM_006797961.2,sample_0,405,408,0,813,0.40987654320987654,0.46568627450980393,0.0,1.6138514
XM_006797961.2,sample_1,45,408,0,453,0.28888888888888886,0.46568627450980393,0.0,1.6248547
XM_006797961.2,sample_2,405,408,0,813,0.37777777777777777,0.46568627450980393,0.0,1.596815
XM_006797961.2,sample_3,264,408,126,798,0.5681818181818182,0.46568627450980393,0.4523809523809524,1.6621952
XM_059681587.1,gt,150,432,117,699,0.76,0.5856481481481481,0.5299145299145299,1.4112593
XM_059681587.1,sample_0,207,432,195,834,0.4782608695652174,0.5856481481481481,0.5128205128205128,1.4667444
XM_059681587.1,sample_1,9,432,0,441,0.3333333333333333,0.5856481481481481,0.0,1.464715
XM_059681587.1,sample_2,51,432,0,483,0.47058823529411764,0.5856481481481481,0.0,1.4657068
XM_059681587.1,sample_3,75,432,3,510,0.22666666666666666,0.5856481481481481,0.3333333333333333,1.3224614
XM_041264348.1,gt,78,174,192,444,0.4230769230769231,0.4367816091954023,0.3385416666666667,1.6921176
XM_041264348.1,sample_0,405,174,0,579,0.6098765432098765,0.4367816091954023,0.0,1.6908709
XM_041264348.1,sample_1,405,174,0,579,0.6320987654320988,0.4367816091954023,0.0,1.6916318
XM_041264348.1,sample_2,405,174,0,579,0.6049382716049383,0.4367816091954023,0.0,1.6907321
XM_041264348.1,sample_3,405,174,0,579,0.5777777777777777,0.4367816091954023,0.0,1.6919919
XM_048516291.1,gt,175,189,142,506,0.6114285714285714,0.5132275132275133,0.4014084507042254,1.6663615
XM_048516291.1,sample_0,405,189,0,594,0.654320987654321,0.5132275132275133,0.0,1.6727911
XM_048516291.1,sample_1,405,189,0,594,0.6518518518518519,0.5132275132275133,0.0,1.6737586
XM_048516291.1,sample_2,405,189,0,594,0.6370370370370371,0.5132275132275133,0.0,1.6744382
XM_048516291.1,sample_3,405,189,0,594,0.654320987654321,0.5132275132275133,0.0,1.6733493
XM_044947178.2,gt,164,480,92,736,0.7073170731707317,0.5166666666666667,0.358695652173913,0.47048667
XM_044947178.2,sample_0,405,480,0,885,0.5679012345679012,0.5166666666666667,0.0,1.025163
XM_044947178.2,sample_1,405,480,0,885,0.6197530864197531,0.5166666666666667,0.0,1.0550954
XM_044947178.2,sample_2,405,480,0,885,0.562962962962963,0.5166666666666667,0.0,1.019265
XM_044947178.2,sample_3,405,480,0,885,0.3012345679012346,0.5166666666666667,0.0,0.5312871
XM_004757439.3,gt,15,300,146,461,0.5333333333333333,0.5066666666666667,0.4794520547945205,1.6668824
XM_004757439.3,sample_0,405,300,0,705,0.5160493827160494,0.5066666666666667,0.0,1.6662246
XM_004757439.3,sample_1,207,300,192,699,0.6521739130434783,0.5066666666666667,0.6197916666666666,1.4889098
XM_004757439.3,sample_2,213,300,183,696,0.43661971830985913,0.5066666666666667,0.37158469945355194,1.7005578
XM_004757439.3,sample_3,237,300,156,693,0.5991561181434599,0.5066666666666667,0.5641025641025641,1.5305619
XM_077492752.1,gt,22,378,61,461,0.5,0.4708994708994709,0.14754098360655737,1.6596408
XM_077492752.1,sample_0,153,378,249,780,0.5947712418300654,0.4708994708994709,0.5542168674698795,1.6781133
XM_077492752.1,sample_1,405,378,0,783,0.5580246913580247,0.4708994708994709,0.0,1.6745194
XM_077492752.1,sample_2,33,378,54,465,0.5151515151515151,0.4708994708994709,0.37037037037037035,1.6817259
XM_077492752.1,sample_3,405,378,0,783,0.48641975308641977,0.4708994708994709,0.0,1.6702374
XM_024749089.1,gt,85,240,116,441,0.6352941176470588,0.5333333333333333,0.47413793103448276,1.6789408
XM_024749089.1,sample_0,330,240,72,642,0.593939393939394,0.5333333333333333,0.4166666666666667,1.6711915
XM_024749089.1,sample_1,405,240,0,645,0.6024691358024692,0.5333333333333333,0.0,1.651554
XM_024749089.1,sample_2,378,240,18,636,0.5873015873015873,0.5333333333333333,0.4444444444444444,1.6511266
XM_024749089.1,sample_3,405,240,0,645,0.4888888888888889,0.5333333333333333,0.0,1.607839
XM_026780772.1,gt,65,210,132,407,0.6461538461538462,0.5190476190476191,0.49242424242424243,1.519835
XM_026780772.1,sample_0,405,210,0,615,0.31851851851851853,0.5190476190476191,0.0,1.6596344
XM_026780772.1,sample_1,405,210,0,615,0.5530864197530864,0.5190476190476191,0.0,1.6701636
XM_026780772.1,sample_2,405,210,0,615,0.528395061728395,0.5190476190476191,0.0,1.6772345
XM_026780772.1,sample_3,405,210,0,615,0.5901234567901235,0.5190476190476191,0.0,1.6674345
XM_048252873.1,gt,47,210,106,363,0.5957446808510638,0.5285714285714286,0.42452830188679247,1.6689627
XM_048252873.1,sample_0,405,210,0,615,0.5259259259259259,0.5285714285714286,0.0,1.5536246
XM_048252873.1,sample_1,405,210,0,615,0.4345679012345679,0.5285714285714286,0.0,1.0691185
XM_048252873.1,sample_2,405,210,0,615,0.5185185185185185,0.5285714285714286,0.0,1.3330675
XM_048252873.1,sample_3,405,210,0,615,0.5703703703703704,0.5285714285714286,0.0,1.5276446
XM_005877138.2,gt,105,240,127,472,0.4857142857142857,0.45416666666666666,0.33858267716535434,1.5154049
XM_005877138.2,sample_0,354,240,48,642,0.5254237288135594,0.45416666666666666,0.5833333333333334,1.6298896
XM_005877138.2,sample_1,405,240,0,645,0.24444444444444444,0.45416666666666666,0.0,1.2785555
XM_005877138.2,sample_2,351,240,51,642,0.15384615384615385,0.45416666666666666,0.37254901960784315,1.2961023
XM_005877138.2,sample_3,312,240,84,636,0.28846153846153844,0.45416666666666666,0.30952380952380953,1.295075
XM_031611794.1,gt,99,408,102,609,0.5858585858585859,0.6470588235294118,0.6372549019607843,1.2647187
XM_031611794.1,sample_0,54,408,54,516,0.2962962962962963,0.6470588235294118,0.4074074074074074,1.3388577
XM_031611794.1,sample_1,78,408,111,597,0.32051282051282054,0.6470588235294118,0.3963963963963964,1.3191863
XM_031611794.1,sample_2,171,408,222,801,0.39766081871345027,0.6470588235294118,0.40540540540540543,1.3922286
XM_031611794.1,sample_3,231,408,168,807,0.42857142857142855,0.6470588235294118,0.42857142857142855,1.3996935
XM_039858117.1,gt,93,333,115,541,0.5268817204301075,0.5855855855855856,0.6434782608695652,1.0448472
XM_039858117.1,sample_0,276,333,123,732,0.5507246376811594,0.5855855855855856,0.5365853658536586,1.5706102
XM_039858117.1,sample_1,405,333,0,738,0.5481481481481482,0.5855855855855856,0.0,1.5328159
XM_039858117.1,sample_2,405,333,0,738,0.5679012345679012,0.5855855855855856,0.0,1.5386704
XM_039858117.1,sample_3,405,333,0,738,0.5925925925925926,0.5855855855855856,0.0,1.5524267
XM_030090994.1,gt,32,396,47,475,0.46875,0.5378787878787878,0.44680851063829785,1.2307303
XM_030090994.1,sample_0,204,396,198,798,0.46078431372549017,0.5378787878787878,0.398989898989899,0.8870807
XM_030090994.1,sample_1,228,396,156,780,0.4342105263157895,0.5378787878787878,0.4166666666666667,1.3306994
XM_030090994.1,sample_2,405,396,0,801,0.4740740740740741,0.5378787878787878,0.0,1.1634736
XM_030090994.1,sample_3,183,396,216,795,0.5956284153005464,0.5378787878787878,0.4583333333333333,1.18533
XM_025363117.1,gt,73,321,49,443,0.5205479452054794,0.46105919003115264,0.24489795918367346,1.6352539
XM_025363117.1,sample_0,150,321,234,705,0.5,0.46105919003115264,0.5854700854700855,1.5223398
XM_025363117.1,sample_1,297,321,96,714,0.4781144781144781,0.46105919003115264,0.4583333333333333,1.5594498
XM_025363117.1,sample_2,132,321,264,717,0.5681818181818182,0.46105919003115264,0.5265151515151515,1.614964
XM_025363117.1,sample_3,90,321,231,642,0.6555555555555556,0.46105919003115264,0.5584415584415584,1.5598238
XM_073050146.1,gt,31,381,122,534,0.3548387096774194,0.6167979002624672,0.5245901639344263,1.6032144
XM_073050146.1,sample_0,405,381,0,786,0.5728395061728395,0.6167979002624672,0.0,1.6181452
XM_073050146.1,sample_1,405,381,0,786,0.5481481481481482,0.6167979002624672,0.0,1.5947373
XM_073050146.1,sample_2,405,381,0,786,0.5876543209876544,0.6167979002624672,0.0,1.6220331
XM_073050146.1,sample_3,351,381,48,780,0.5954415954415955,0.6167979002624672,0.6041666666666666,1.6314071
XM_007230763.3,gt,143,462,136,741,0.6013986013986014,0.5108225108225108,0.41911764705882354,1.638246
XM_007230763.3,sample_0,405,462,0,867,0.3851851851851852,0.5108225108225108,0.0,1.5761259
XM_007230763.3,sample_1,405,462,0,867,0.5432098765432098,0.5108225108225108,0.0,1.628823
XM_007230763.3,sample_2,405,462,0,867,0.5382716049382716,0.5108225108225108,0.0,1.6337613
XM_007230763.3,sample_3,405,462,0,867,0.3950617283950617,0.5108225108225108,0.0,1.6276398
XM_003805634.6,gt,42,477,75,594,0.3333333333333333,0.4276729559748428,0.24,1.0942686
XM_003805634.6,sample_0,126,477,276,879,0.38095238095238093,0.4276729559748428,0.322463768115942,1.3806562
XM_003805634.6,sample_1,138,477,219,834,0.43478260869565216,0.4276729559748428,0.3150684931506849,1.2676605
XM_003805634.6,sample_2,96,477,306,879,0.3333333333333333,0.4276729559748428,0.4411764705882353,0.9236479
XM_003805634.6,sample_3,33,477,0,510,0.3939393939393939,0.4276729559748428,0.0,1.3004773
XM_055058111.1,gt,67,354,75,496,0.40298507462686567,0.4774011299435028,0.36,1.20508
XM_055058111.1,sample_0,405,354,0,759,0.5259259259259259,0.4774011299435028,0.0,1.3713872
XM_055058111.1,sample_1,3,354,0,357,0.3333333333333333,0.4774011299435028,0.0,1.3341792
XM_055058111.1,sample_2,405,354,0,759,0.582716049382716,0.4774011299435028,0.0,1.4032607
XM_055058111.1,sample_3,87,354,0,441,0.5057471264367817,0.4774011299435028,0.0,1.3924558
XM_054605488.1,gt,110,231,134,475,0.4090909090909091,0.5757575757575758,0.44029850746268656,1.5664301
XM_054605488.1,sample_0,405,231,0,636,0.5209876543209877,0.5757575757575758,0.0,1.647681
XM_054605488.1,sample_1,405,231,0,636,0.6172839506172839,0.5757575757575758,0.0,1.6280652
XM_054605488.1,sample_2,405,231,0,636,0.6148148148148148,0.5757575757575758,0.0,1.6250194
XM_054605488.1,sample_3,405,231,0,636,0.6049382716049383,0.5757575757575758,0.0,1.6298462
XM_004390738.2,gt,130,444,77,651,0.5846153846153846,0.46846846846846846,0.4675324675324675,1.0765667
XM_004390738.2,sample_0,153,444,246,843,0.5555555555555556,0.46846846846846846,0.45934959349593496,1.4791396
XM_004390738.2,sample_1,126,444,270,840,0.5634920634920635,0.46846846846846846,0.48148148148148145,1.5583161
XM_004390738.2,sample_2,168,444,228,840,0.5892857142857143,0.46846846846846846,0.5219298245614035,1.369278
XM_004390738.2,sample_3,177,444,222,843,0.5028248587570622,0.46846846846846846,0.4009009009009009,1.5430819
XM_021071042.1,gt,92,333,73,498,0.7934782608695652,0.6006006006006006,0.6027397260273972,0.74706745
XM_021071042.1,sample_0,72,333,39,444,0.5972222222222222,0.6006006006006006,0.5128205128205128,1.0299854
XM_021071042.1,sample_1,360,333,33,726,0.5916666666666667,0.6006006006006006,0.5151515151515151,1.3497624
XM_021071042.1,sample_2,9,333,108,450,0.4444444444444444,0.6006006006006006,0.5740740740740741,1.2294713
XM_021071042.1,sample_3,405,333,0,738,0.6172839506172839,0.6006006006006006,0.0,1.3947484
XM_016238775.1,gt,85,384,47,516,0.5411764705882353,0.4739583333333333,0.2765957446808511,1.6780077
XM_016238775.1,sample_0,405,384,0,789,0.5358024691358024,0.4739583333333333,0.0,1.6794823
XM_016238775.1,sample_1,216,384,174,774,0.49537037037037035,0.4739583333333333,0.3505747126436782,1.6913335
XM_016238775.1,sample_2,156,384,0,540,0.4358974358974359,0.4739583333333333,0.0,1.6604882
XM_016238775.1,sample_3,87,384,0,471,0.42528735632183906,0.4739583333333333,0.0,1.6687549
XM_034108059.1,gt,64,483,68,615,0.515625,0.4968944099378882,0.38235294117647056,1.3266926
XM_034108059.1,sample_0,405,483,0,888,0.49382716049382713,0.4968944099378882,0.0,1.4223357
XM_034108059.1,sample_1,180,483,219,882,0.4388888888888889,0.4968944099378882,0.4246575342465753,1.5164025
XM_034108059.1,sample_2,405,483,0,888,0.3925925925925926,0.4968944099378882,0.0,1.2505008
XM_034108059.1,sample_3,177,483,222,882,0.4011299435028249,0.4968944099378882,0.35135135135135137,1.5525011
XM_033181781.1,gt,160,498,187,845,0.65625,0.43373493975903615,0.44385026737967914,0.62402886
XM_033181781.1,sample_0,117,498,285,900,0.4017094017094017,0.43373493975903615,0.34035087719298246,1.1293869
XM_033181781.1,sample_1,105,498,297,900,0.44761904761904764,0.43373493975903615,0.35353535353535354,1.154855
XM_033181781.1,sample_2,210,498,192,900,0.4095238095238095,0.43373493975903615,0.34375,1.1334159
XM_033181781.1,sample_3,15,498,387,900,0.6,0.43373493975903615,0.330749354005168,1.1595896
XM_028468004.1,gt,93,390,198,681,0.44086021505376344,0.48205128205128206,0.3434343434343434,1.5024685
XM_028468004.1,sample_0,405,390,0,795,0.36790123456790125,0.48205128205128206,0.0,0.9878784
XM_028468004.1,sample_1,201,390,198,789,0.6119402985074627,0.48205128205128206,0.601010101010101,1.5480082
XM_028468004.1,sample_2,363,390,39,792,0.15977961432506887,0.48205128205128206,0.3333333333333333,0.849225
XM_028468004.1,sample_3,297,390,102,789,0.5656565656565656,0.48205128205128206,0.4019607843137255,1.5042436
XM_021156850.1,gt,104,312,101,517,0.625,0.5673076923076923,0.4752475247524752,1.2935728
XM_021156850.1,sample_0,405,312,0,717,0.5259259259259259,0.5673076923076923,0.0,1.347475
XM_021156850.1,sample_1,279,312,120,711,0.6272401433691757,0.5673076923076923,0.5666666666666667,1.3744649
XM_021156850.1,sample_2,345,312,54,711,0.5594202898550724,0.5673076923076923,0.5555555555555556,1.4749805
XM_021156850.1,sample_3,297,312,99,708,0.5993265993265994,0.5673076923076923,0.5050505050505051,1.3929491
XM_070550638.1,gt,184,330,87,601,0.592391304347826,0.5515151515151515,0.5862068965517241,0.81334835
XM_070550638.1,sample_0,405,330,0,735,0.47160493827160493,0.5515151515151515,0.0,1.5088094
XM_070550638.1,sample_1,315,330,84,729,0.4603174603174603,0.5515151515151515,0.40476190476190477,1.5401347
XM_070550638.1,sample_2,3,330,0,333,0.6666666666666666,0.5515151515151515,0.0,1.4546887
XM_070550638.1,sample_3,405,330,0,735,0.4345679012345679,0.5515151515151515,0.0,1.5196817
XM_043544098.1,gt,124,273,65,462,0.5241935483870968,0.5201465201465202,0.5230769230769231,1.6423084
XM_043544098.1,sample_0,405,273,0,678,0.4271604938271605,0.5201465201465202,0.0,1.624302
XM_043544098.1,sample_1,183,273,210,666,0.5136612021857924,0.5201465201465202,0.5285714285714286,1.562237
XM_043544098.1,sample_2,405,273,0,678,0.5481481481481482,0.5201465201465202,0.0,1.6415458
XM_043544098.1,sample_3,306,273,54,633,0.4803921568627451,0.5201465201465202,0.4444444444444444,1.6413171
XM_041933087.1,gt,10,411,117,538,0.5,0.6447688564476886,0.49572649572649574,1.5129235
XM_041933087.1,sample_0,405,411,0,816,0.5037037037037037,0.6447688564476886,0.0,1.5136633
XM_041933087.1,sample_1,171,411,231,813,0.5847953216374269,0.6447688564476886,0.48917748917748916,1.4320356
XM_041933087.1,sample_2,405,411,0,816,0.17037037037037037,0.6447688564476886,0.0,0.9756809
XM_041933087.1,sample_3,405,411,0,816,0.5135802469135803,0.6447688564476886,0.0,1.5279719
XM_072126581.1,gt,122,363,106,591,0.4344262295081967,0.3939393939393939,0.24528301886792453,1.6089203
XM_072126581.1,sample_0,111,363,285,759,0.4594594594594595,0.3939393939393939,0.45964912280701753,1.6706235
XM_072126581.1,sample_1,405,363,0,768,0.5580246913580247,0.3939393939393939,0.0,1.6742947
XM_072126581.1,sample_2,405,363,0,768,0.5160493827160494,0.3939393939393939,0.0,1.6342471
XM_072126581.1,sample_3,405,363,0,768,0.5481481481481482,0.3939393939393939,0.0,1.6711432
XM_047871817.1,gt,159,219,124,502,0.610062893081761,0.4885844748858447,0.4032258064516129,1.3219428
XM_047871817.1,sample_0,405,219,0,624,0.5382716049382716,0.4885844748858447,0.0,1.0230198
XM_047871817.1,sample_1,357,219,42,618,0.6470588235294118,0.4885844748858447,0.6190476190476191,1.5783918
XM_047871817.1,sample_2,405,219,0,624,0.6246913580246913,0.4885844748858447,0.0,1.6040909
XM_047871817.1,sample_3,405,219,0,624,0.6172839506172839,0.4885844748858447,0.0,1.6054662
XM_055025761.1,gt,135,240,109,484,0.4222222222222222,0.6083333333333333,0.5045871559633027,1.6777765
XM_055025761.1,sample_0,405,240,0,645,0.6641975308641975,0.6083333333333333,0.0,1.6481482
XM_055025761.1,sample_1,405,240,0,645,0.6320987654320988,0.6083333333333333,0.0,1.6672007
XM_055025761.1,sample_2,405,240,0,645,0.5753086419753086,0.6083333333333333,0.0,1.6736746
XM_055025761.1,sample_3,405,240,0,645,0.6888888888888889,0.6083333333333333,0.0,1.5560358
XM_063953598.1,gt,55,468,48,571,0.509090909090909,0.5213675213675214,0.3541666666666667,1.6422335
XM_063953598.1,sample_0,39,468,357,864,0.46153846153846156,0.5213675213675214,0.5154061624649859,1.6220869
XM_063953598.1,sample_1,405,468,0,873,0.4962962962962963,0.5213675213675214,0.0,1.6048472
XM_063953598.1,sample_2,405,468,0,873,0.45925925925925926,0.5213675213675214,0.0,1.6398214
XM_063953598.1,sample_3,3,468,0,471,0.6666666666666666,0.5213675213675214,0.0,1.6259094
NM_019503.4,gt,101,288,186,575,0.594059405940594,0.5694444444444444,0.521505376344086,1.2611057
NM_019503.4,sample_0,405,288,0,693,0.21975308641975308,0.5694444444444444,0.0,1.1271409
NM_019503.4,sample_1,360,288,42,690,0.5833333333333334,0.5694444444444444,0.5952380952380952,1.5261594
NM_019503.4,sample_2,405,288,0,693,0.4962962962962963,0.5694444444444444,0.0,1.4956423
NM_019503.4,sample_3,405,288,0,693,0.5851851851851851,0.5694444444444444,0.0,1.4553741
XM_063142419.1,gt,29,390,130,549,0.5862068965517241,0.5820512820512821,0.36923076923076925,1.5074548
XM_063142419.1,sample_0,129,390,0,519,0.5038759689922481,0.5820512820512821,0.0,1.5397886
XM_063142419.1,sample_1,81,390,0,471,0.4567901234567901,0.5820512820512821,0.0,1.4670655
XM_063142419.1,sample_2,405,390,0,795,0.5925925925925926,0.5820512820512821,0.0,1.3536748
XM_063142419.1,sample_3,405,390,0,795,0.5382716049382716,0.5820512820512821,0.0,1.5531237
XM_020159488.2,gt,122,234,123,479,0.7049180327868853,0.5598290598290598,0.5772357723577236,1.5460774
XM_020159488.2,sample_0,405,234,0,639,0.6666666666666666,0.5598290598290598,0.0,1.6226028
XM_020159488.2,sample_1,405,234,0,639,0.6419753086419753,0.5598290598290598,0.0,1.6223878
XM_020159488.2,sample_2,405,234,0,639,0.6691358024691358,0.5598290598290598,0.0,1.6189787
