id,sample,utr5_length,cds_length,utr3_length,total_length,utr5_gc_content,cds_gc_content,utr3_gc_content,ribonn_te
XM_031611794.1,sample_2,60,408,18,486,0.48333333333333334,0.6470588235294118,0.2777777777777778,1.266902
XM_031611794.1,sample_3,39,408,21,468,0.38461538461538464,0.6470588235294118,0.3333333333333333,1.347297
XM_039858117.1,gt,93,333,115,541,0.5268817204301075,0.5855855855855856,0.6434782608695652,1.0448472
XM_039858117.1,sample_0,9,333,0,342,0.5555555555555556,0.5855855855855856,0.0,1.5247355
XM_039858117.1,sample_1,30,333,12,375,0.4,0.5855855855855856,0.3333333333333333,1.5478096
XM_039858117.1,sample_2,18,333,0,351,0.2777777777777778,0.5855855855855856,0.0,1.5388187
XM_039858117.1,sample_3,75,333,33,441,0.3466666666666667,0.5855855855855856,0.2727272727272727,1.5385138
XM_030090994.1,gt,32,396,47,475,0.46875,0.5378787878787878,0.44680851063829785,1.2307303
XM_030090994.1,sample_0,12,396,102,510,0.6666666666666666,0.5378787878787878,0.49019607843137253,1.3074987
XM_030090994.1,sample_1,3,396,27,426,0.3333333333333333,0.5378787878787878,0.25925925925925924,1.2459899
XM_030090994.1,sample_2,6,396,0,402,0.3333333333333333,0.5378787878787878,0.0,1.3069845
XM_030090994.1,sample_3,18,396,0,414,0.3333333333333333,0.5378787878787878,0.0,1.3231186
XM_025363117.1,gt,73,321,49,443,0.5205479452054794,0.46105919003115264,0.24489795918367346,1.6352539
XM_025363117.1,sample_0,36,321,0,357,0.4444444444444444,0.46105919003115264,0.0,1.6202073
XM_025363117.1,sample_1,3,321,0,324,0.3333333333333333,0.46105919003115264,0.0,1.6021492
XM_025363117.1,sample_2,3,321,0,324,0.3333333333333333,0.46105919003115264,0.0,1.6021492
XM_025363117.1,sample_3,3,321,0,324,0.3333333333333333,0.46105919003115264,0.0,1.6021492
XM_073050146.1,gt,31,381,122,534,0.3548387096774194,0.6167979002624672,0.5245901639344263,1.6032144
XM_073050146.1,sample_0,42,381,21,444,0.42857142857142855,0.6167979002624672,0.23809523809523808,1.6400031
XM_073050146.1,sample_1,84,381,0,465,0.34523809523809523,0.6167979002624672,0.0,1.6263502
XM_073050146.1,sample_2,6,381,6,393,0.3333333333333333,0.6167979002624672,0.6666666666666666,1.6196488
XM_073050146.1,sample_3,45,381,0,426,0.37777777777777777,0.6167979002624672,0.0,1.63333
XM_007230763.3,gt,143,462,136,741,0.6013986013986014,0.5108225108225108,0.41911764705882354,1.638246
XM_007230763.3,sample_0,12,462,0,474,0.5,0.5108225108225108,0.0,1.6203942
XM_007230763.3,sample_1,9,462,0,471,0.5555555555555556,0.5108225108225108,0.0,1.6213274
XM_007230763.3,sample_2,9,462,0,471,0.5555555555555556,0.5108225108225108,0.0,1.6213274
XM_007230763.3,sample_3,6,462,0,468,0.5,0.5108225108225108,0.0,1.6202602
XM_003805634.6,gt,42,477,75,594,0.3333333333333333,0.4276729559748428,0.24,1.0942686
XM_003805634.6,sample_0,93,477,0,570,0.3655913978494624,0.4276729559748428,0.0,1.3275157
XM_003805634.6,sample_1,3,477,0,480,0.6666666666666666,0.4276729559748428,0.0,1.2845533
XM_003805634.6,sample_2,90,477,0,567,0.3333333333333333,0.4276729559748428,0.0,1.2935188
XM_003805634.6,sample_3,90,477,0,567,0.34444444444444444,0.4276729559748428,0.0,1.3070345
XM_055058111.1,gt,67,354,75,496,0.40298507462686567,0.4774011299435028,0.36,1.20508
XM_055058111.1,sample_0,9,354,0,363,0.3333333333333333,0.4774011299435028,0.0,1.3836083
XM_055058111.1,sample_1,6,354,0,360,0.3333333333333333,0.4774011299435028,0.0,1.3463553
XM_055058111.1,sample_2,6,354,0,360,0.5,0.4774011299435028,0.0,1.374198
XM_055058111.1,sample_3,12,354,0,366,0.3333333333333333,0.4774011299435028,0.0,1.3794191
XM_054605488.1,gt,110,231,134,475,0.4090909090909091,0.5757575757575758,0.44029850746268656,1.5664301
XM_054605488.1,sample_0,12,231,0,243,0.75,0.5757575757575758,0.0,1.6210409
XM_054605488.1,sample_1,18,231,0,249,0.4444444444444444,0.5757575757575758,0.0,1.6328977
XM_054605488.1,sample_2,69,231,0,300,0.7101449275362319,0.5757575757575758,0.0,1.5717237
XM_054605488.1,sample_3,405,231,0,636,0.6296296296296297,0.5757575757575758,0.0,1.5971993
XM_004390738.2,gt,130,444,77,651,0.5846153846153846,0.46846846846846846,0.4675324675324675,1.0765667
XM_004390738.2,sample_0,3,444,0,447,0.6666666666666666,0.46846846846846846,0.0,1.4018897
XM_004390738.2,sample_1,3,444,0,447,0.6666666666666666,0.46846846846846846,0.0,1.4018897
XM_004390738.2,sample_2,3,444,0,447,0.6666666666666666,0.46846846846846846,0.0,1.4018897
XM_004390738.2,sample_3,3,444,0,447,0.6666666666666666,0.46846846846846846,0.0,1.4018897
XM_021071042.1,gt,92,333,73,498,0.7934782608695652,0.6006006006006006,0.6027397260273972,0.74706745
XM_021071042.1,sample_0,6,333,0,339,0.6666666666666666,0.6006006006006006,0.0,1.3411195
XM_021071042.1,sample_1,12,333,0,345,0.3333333333333333,0.6006006006006006,0.0,1.3852999
XM_021071042.1,sample_2,12,333,0,345,0.25,0.6006006006006006,0.0,1.3840152
XM_021071042.1,sample_3,12,333,0,345,0.5,0.6006006006006006,0.0,1.3630292
XM_016238775.1,gt,85,384,47,516,0.5411764705882353,0.4739583333333333,0.2765957446808511,1.6780077
XM_016238775.1,sample_0,6,384,21,411,0.5,0.4739583333333333,0.42857142857142855,1.6667101
XM_016238775.1,sample_1,30,384,0,414,0.4,0.4739583333333333,0.0,1.6637347
XM_016238775.1,sample_2,15,384,0,399,0.4666666666666667,0.4739583333333333,0.0,1.6618903
XM_016238775.1,sample_3,15,384,0,399,0.4666666666666667,0.4739583333333333,0.0,1.6618463
XM_034108059.1,gt,64,483,68,615,0.515625,0.4968944099378882,0.38235294117647056,1.3266926
XM_034108059.1,sample_0,27,483,72,582,0.4074074074074074,0.4968944099378882,0.3055555555555556,1.4606738
XM_034108059.1,sample_1,24,483,0,507,0.25,0.4968944099378882,0.0,1.4284337
XM_034108059.1,sample_2,30,483,0,513,0.26666666666666666,0.4968944099378882,0.0,1.4285563
XM_034108059.1,sample_3,21,483,0,504,0.38095238095238093,0.4968944099378882,0.0,1.4264427
XM_033181781.1,gt,160,498,187,845,0.65625,0.43373493975903615,0.44385026737967914,0.62402886
XM_033181781.1,sample_0,6,498,75,579,0.5,0.43373493975903615,0.38666666666666666,1.0435717
XM_033181781.1,sample_1,3,498,51,552,0.3333333333333333,0.43373493975903615,0.3333333333333333,0.9318478
XM_033181781.1,sample_2,15,498,60,573,0.4666666666666667,0.43373493975903615,0.31666666666666665,0.96737075
XM_033181781.1,sample_3,6,498,75,579,0.3333333333333333,0.43373493975903615,0.36,1.0178117
XM_028468004.1,gt,93,390,198,681,0.44086021505376344,0.48205128205128206,0.3434343434343434,1.5024685
XM_028468004.1,sample_0,54,390,333,777,0.4444444444444444,0.48205128205128206,0.36936936936936937,1.6386607
XM_028468004.1,sample_1,48,390,66,504,0.5,0.48205128205128206,0.4090909090909091,1.6252804
XM_028468004.1,sample_2,69,390,159,618,0.5217391304347826,0.48205128205128206,0.3836477987421384,1.6257386
XM_028468004.1,sample_3,6,390,60,456,0.5,0.48205128205128206,0.45,1.6109501
XM_021156850.1,gt,104,312,101,517,0.625,0.5673076923076923,0.4752475247524752,1.2935728
XM_021156850.1,sample_0,9,312,0,321,0.5555555555555556,0.5673076923076923,0.0,1.3108358
XM_021156850.1,sample_1,6,312,0,318,0.5,0.5673076923076923,0.0,1.3065325
XM_021156850.1,sample_2,36,312,0,348,0.3611111111111111,0.5673076923076923,0.0,1.4213074
XM_021156850.1,sample_3,9,312,0,321,0.5555555555555556,0.5673076923076923,0.0,1.3108358
XM_070550638.1,gt,184,330,87,601,0.592391304347826,0.5515151515151515,0.5862068965517241,0.81334835
XM_070550638.1,sample_0,12,330,0,342,0.5,0.5515151515151515,0.0,1.496142
XM_070550638.1,sample_1,3,330,0,333,0.6666666666666666,0.5515151515151515,0.0,1.4546887
XM_070550638.1,sample_2,18,330,0,348,0.3333333333333333,0.5515151515151515,0.0,1.5077254
XM_070550638.1,sample_3,15,330,0,345,0.26666666666666666,0.5515151515151515,0.0,1.5039986
XM_043544098.1,gt,124,273,65,462,0.5241935483870968,0.5201465201465202,0.5230769230769231,1.6423084
XM_043544098.1,sample_0,36,273,0,309,0.5833333333333334,0.5201465201465202,0.0,1.6293104
XM_043544098.1,sample_1,36,273,0,309,0.5555555555555556,0.5201465201465202,0.0,1.6318729
XM_043544098.1,sample_2,36,273,0,309,0.5833333333333334,0.5201465201465202,0.0,1.6296128
XM_043544098.1,sample_3,39,273,3,315,0.48717948717948717,0.5201465201465202,0.6666666666666666,1.6365733
XM_041933087.1,gt,10,411,117,538,0.5,0.6447688564476886,0.49572649572649574,1.5129235
XM_041933087.1,sample_0,39,411,0,450,0.4358974358974359,0.6447688564476886,0.0,1.527162
XM_041933087.1,sample_1,45,411,0,456,0.4666666666666667,0.6447688564476886,0.0,1.5410568
XM_041933087.1,sample_2,57,411,0,468,0.3333333333333333,0.6447688564476886,0.0,1.5435793
XM_041933087.1,sample_3,42,411,0,453,0.3333333333333333,0.6447688564476886,0.0,1.5370078
XM_072126581.1,gt,122,363,106,591,0.4344262295081967,0.3939393939393939,0.24528301886792453,1.6089203
XM_072126581.1,sample_0,3,363,0,366,0.0,0.3939393939393939,0.0,1.6425797
XM_072126581.1,sample_1,3,363,3,369,0.6666666666666666,0.3939393939393939,0.6666666666666666,1.6354163
XM_072126581.1,sample_2,6,363,0,369,0.5,0.3939393939393939,0.0,1.644447
XM_072126581.1,sample_3,6,363,0,369,0.6666666666666666,0.3939393939393939,0.0,1.6373851
XM_047871817.1,gt,159,219,124,502,0.610062893081761,0.4885844748858447,0.4032258064516129,1.3219428
XM_047871817.1,sample_0,6,219,0,225,0.5,0.4885844748858447,0.0,1.579736
XM_047871817.1,sample_1,15,219,0,234,0.4,0.4885844748858447,0.0,1.5966928
XM_047871817.1,sample_2,45,219,0,264,0.3111111111111111,0.4885844748858447,0.0,1.6124122
XM_047871817.1,sample_3,405,219,0,624,0.40987654320987654,0.4885844748858447,0.0,1.5838147
XM_055025761.1,gt,135,240,109,484,0.4222222222222222,0.6083333333333333,0.5045871559633027,1.6777765
XM_055025761.1,sample_0,6,240,0,246,0.6666666666666666,0.6083333333333333,0.0,1.6622295
XM_055025761.1,sample_1,6,240,0,246,0.3333333333333333,0.6083333333333333,0.0,1.6628017
XM_055025761.1,sample_2,6,240,0,246,0.3333333333333333,0.6083333333333333,0.0,1.6628017
XM_055025761.1,sample_3,123,240,69,432,0.24390243902439024,0.6083333333333333,0.2608695652173913,1.6979656
XM_063953598.1,gt,55,468,48,571,0.509090909090909,0.5213675213675214,0.3541666666666667,1.6422335
XM_063953598.1,sample_0,3,468,0,471,0.6666666666666666,0.5213675213675214,0.0,1.6259094
XM_063953598.1,sample_1,3,468,0,471,0.6666666666666666,0.5213675213675214,0.0,1.6259094
XM_063953598.1,sample_2,3,468,0,471,0.6666666666666666,0.5213675213675214,0.0,1.6259094
XM_063953598.1,sample_3,6,468,0,474,0.5,0.5213675213675214,0.0,1.6187056
NM_019503.4,gt,101,288,186,575,0.594059405940594,0.5694444444444444,0.521505376344086,1.2611057
NM_019503.4,sample_0,6,288,0,294,0.5,0.5694444444444444,0.0,1.4492593
NM_019503.4,sample_1,15,288,0,303,0.4,0.5694444444444444,0.0,1.5087836
NM_019503.4,sample_2,327,288,69,684,0.1559633027522936,0.5694444444444444,0.2028985507246377,1.2923676
NM_019503.4,sample_3,156,288,0,444,0.3974358974358974,0.5694444444444444,0.0,1.5494833
XM_063142419.1,gt,29,390,130,549,0.5862068965517241,0.5820512820512821,0.36923076923076925,1.5074548
XM_063142419.1,sample_0,6,390,0,396,0.6666666666666666,0.5820512820512821,0.0,1.521037
XM_063142419.1,sample_1,3,390,0,393,0.6666666666666666,0.5820512820512821,0.0,1.5124944
XM_063142419.1,sample_2,6,390,0,396,0.6666666666666666,0.5820512820512821,0.0,1.5205642
XM_063142419.1,sample_3,6,390,0,396,0.6666666666666666,0.5820512820512821,0.0,1.521037
XM_020159488.2,gt,122,234,123,479,0.7049180327868853,0.5598290598290598,0.5772357723577236,1.5460774
XM_020159488.2,sample_0,45,234,6,285,0.5777777777777777,0.5598290598290598,0.8333333333333334,1.6270559
XM_020159488.2,sample_1,42,234,9,285,0.6428571428571429,0.5598290598290598,0.6666666666666666,1.6187218
XM_020159488.2,sample_2,30,234,27,291,0.5666666666666667,0.5598290598290598,0.8148148148148148,1.6216226
XM_020159488.2,sample_3,63,234,3,300,0.746031746031746,0.5598290598290598,0.3333333333333333,1.4958864
XM_026076605.1,gt,15,489,90,594,0.5333333333333333,0.5357873210633947,0.7111111111111111,0.8563245
XM_026076605.1,sample_0,3,489,0,492,0.3333333333333333,0.5357873210633947,0.0,0.939481
XM_026076605.1,sample_1,114,489,0,603,0.37719298245614036,0.5357873210633947,0.0,0.9533259
XM_026076605.1,sample_2,3,489,0,492,0.3333333333333333,0.5357873210633947,0.0,0.93988955
XM_026076605.1,sample_3,3,489,0,492,0.3333333333333333,0.5357873210633947,0.0,0.93988955
XM_044270389.1,gt,99,237,140,476,0.3939393939393939,0.45147679324894513,0.39285714285714285,1.5848486
